date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2017-12-07T06:05:00	3793.24105620382	3.965514e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3657.898800582276
2017-12-07T06:05:00	3795.31248855588	3.800993e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3659.8963245476184
2017-12-07T06:05:00	3797.38392090795	5.966663e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3661.8938485129706
2017-12-07T06:05:00	3799.45535326002	3.562586e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3663.8913724783224
2017-12-07T06:05:00	3801.52678561208	5.659766e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3665.8888964436646
2017-12-07T06:05:00	3803.59821796415	4.371400e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3667.886420409017
2017-12-07T06:05:00	3805.66965031621	4.771781e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3669.883944374359
2017-12-07T06:05:00	3807.74108266828	4.266538e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3671.881468339711
2017-12-07T06:05:00	3809.81251502035	5.002598e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3673.878992305063
2017-12-07T06:05:00	3811.88394737241	4.054840e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3675.8765162704053
2017-12-07T06:05:00	3813.95537972448	3.322087e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3677.874040235757
2017-12-07T06:05:00	3816.02681207654	2.678890e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3679.8715642010998
2017-12-07T06:05:00	3818.09824442861	3.563248e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3681.8690881664515
2017-12-07T06:05:00	3820.16967678068	3.851523e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3683.866612131804
2017-12-07T06:05:00	3822.24110913274	2.861324e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3685.864136097146
2017-12-07T06:05:00	3824.31254148481	3.998902e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3687.861660062498
2017-12-07T06:05:00	3826.38397383687	3.650730e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3689.8591840278405
2017-12-07T06:05:00	3828.45540618894	3.525695e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3691.8567079931922
2017-12-07T06:05:00	3830.52683854101	4.133553e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3693.854231958544
2017-12-07T06:05:00	3832.59827089307	3.596175e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3695.8517559238867
2017-12-07T06:05:00	3834.66970324514	5.735666e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3697.8492798892385
2017-12-07T06:05:00	3836.7411355972	4.891787e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3699.8468038545807
2017-12-07T06:05:00	3838.81256794927	5.103523e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3701.844327819933
2017-12-07T06:05:00	3840.88400030134	4.198987e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3703.8418517852847
2017-12-07T06:05:00	3842.9554326534	3.656865e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3705.839375750627
2017-12-07T06:05:00	3845.02686500547	5.023976e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3707.836899715979
2017-12-07T06:05:00	3847.09829735753	4.462482e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3709.8344236813214
2017-12-07T06:05:00	3849.1697297096	4.272515e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3711.831947646673
2017-12-07T06:05:00	3851.24116206167	4.865139e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3713.8294716120254
2017-12-07T06:05:00	3853.31259441373	4.505428e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3715.8269955773676
2017-12-07T06:05:00	3855.3840267658	3.604627e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3717.82451954272
2017-12-07T06:05:00	3857.45545911786	3.675394e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3719.822043508062
2017-12-07T06:05:00	3859.52689146993	5.081627e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3721.819567473414
2017-12-07T06:05:00	3861.598323822	4.618017e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3723.817091438766
2017-12-07T06:05:00	3863.66975617406	6.016545e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3725.8146154041083
2017-12-07T06:05:00	3865.74118852613	4.540243e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3727.81213936946
2017-12-07T06:05:00	3867.81262087819	5.042334e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3729.8096633348027
2017-12-07T06:05:00	3869.88405323026	3.263173e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3731.807187300155
2017-12-07T06:05:00	3871.95548558233	3.161933e-17	0.0368	GTC-OSIRIS-HETH	utc	angstroms	uncalibrated	1.9474189814814813	days	observer	NaN	3733.8047112655063
