time	obs_wavelength	flux	instrument	integration	integration_unit	time_unit	wavelength_unit	flux_unit	redshift	dtime	time_frame	rest_wavelength	reference
2.414	9233.279863	1.555082e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8561.223795085767	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9235.869863	1.729925e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8563.625278627724	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9238.459863	1.719571e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8566.02676216968	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9241.049863	2.204473e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8568.428245711637	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9243.639863	2.677588e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8570.829729253594	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9246.229863	2.28353e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8573.23121279555	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9248.819863	1.644612e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8575.632696337507	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9251.409863	9.104635e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8578.034179879463	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9253.999863	2.072906e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8580.435663421418	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9256.589863	2.219841e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8582.837146963375	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9259.179862	2.026046e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8585.238629578118	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9261.769862	2.352582e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8587.640113120073	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9264.359862	1.864008e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8590.04159666203	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9266.949862	2.033688e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8592.443080203986	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9269.539862	2.209212e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8594.844563745943	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9272.129862	1.953646e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8597.2460472879	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9274.719862	2.221673e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8599.647530829856	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9277.309862	1.896346e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8602.049014371813	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9279.899862	1.572898e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8604.45049791377	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9282.489862	1.834638e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8606.851981455726	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9285.079862	1.10727e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8609.253464997682	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9287.669862	1.594146e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8611.654948539639	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9290.259861	1.694015e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8614.056431154382	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9292.849861	1.899929e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8616.457914696339	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9295.439861	2.104905e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8618.859398238295	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9298.029861	1.069504e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8621.26088178025	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9300.619861	1.819101e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8623.662365322207	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9303.209861	1.675159e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8626.063848864162	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9305.799861	1.65022e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8628.465332406118	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9308.389861	1.753577e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8630.866815948075	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9310.979861	-5.574332e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8633.268299490031	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9313.569861	-6.934682e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8635.669783031988	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9316.159861	4.323724e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8638.071266573945	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9318.749861	-3.983754e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8640.472750115901	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9321.33986	2.744135e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8642.874232730645	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9323.92986	1.873033e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8645.275716272601	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9326.51986	-9.838391e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8647.677199814558	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9329.10986	1.289677e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8650.078683356514	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9331.69986	1.878385e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8652.480166898471	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9334.28986	4.139866e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8654.881650440428	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9336.87986	3.488585e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8657.283133982382	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9339.46986	6.316875e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8659.684617524339	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9342.05986	5.546014e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8662.086101066296	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9344.64986	7.929536e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8664.487584608252	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9347.23986	9.592364e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8666.889068150209	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9349.829859	8.587365e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8669.29055076495	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9352.419859	1.078378e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8671.692034306907	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9355.009859	1.276699e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8674.093517848863	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9357.599859	9.414652e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8676.49500139082	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9360.189859	1.460737e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8678.896484932777	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9362.779859	1.935605e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8681.297968474733	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9365.369859	1.718245e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8683.69945201669	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9367.959859	1.366425e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8686.100935558647	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9370.549859	5.759481e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8688.502419100603	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9373.139859	6.553279e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8690.90390264256	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9375.729859	3.553696e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8693.305386184515	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9378.319859	3.880724e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8695.706869726471	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9380.909858	3.094194e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8698.108352341216	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9383.499858	-1.791267e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8700.509835883171	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9386.089858	7.128158e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8702.911319425128	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9388.679858	1.005546e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8705.312802967082	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9391.269858	8.501829e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8707.714286509039	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9393.859858	1.877691e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8710.115770050996	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9396.449858	2.817857e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8712.517253592952	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9399.039858	1.949886e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8714.918737134909	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9401.629858	2.920937e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8717.320220676866	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9404.219858	4.137781e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8719.721704218822	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9406.809858	8.973364e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8722.123187760779	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9409.399858	1.450695e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8724.524671302735	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9411.989857	1.559605e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8726.926153917479	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9414.579857	1.17144e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8729.327637459435	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9417.169857	9.398426e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8731.729121001392	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9419.759857	1.480504e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8734.130604543347	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9422.349857	3.291727e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8736.532088085303	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9424.939857	-1.211177e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8738.93357162726	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9427.529857	3.978515e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8741.335055169217	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9430.119857	5.488125e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8743.736538711173	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9432.709857	1.314039e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8746.13802225313	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9435.299857	-6.118831e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8748.539505795086	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9437.889857	5.82243e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8750.940989337043	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9440.479856	-1.940265e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8753.342471951784	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9443.069856	-3.775324e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8755.743955493741	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9445.659856	-2.816936e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8758.145439035698	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9448.249856	1.130997e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8760.546922577654	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9450.839856	4.060115e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8762.94840611961	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9453.429856	7.245343e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8765.349889661567	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9456.019856	1.546352e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8767.751373203524	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9458.609856	1.592021e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8770.152856745479	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9461.199856	8.731869e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8772.554340287435	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9463.789856	9.700157e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8774.955823829392	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9466.379856	9.251689e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8777.357307371349	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9468.969856	2.305793e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8779.758790913305	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9471.559855	9.15412e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8782.160273528048	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9474.149855	8.511343e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8784.561757070005	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9476.739855	1.392553e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8786.96324061196	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9479.329855	3.156924e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8789.364724153917	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9481.919855	5.254716e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8791.766207695873	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9484.509855	-1.086291e-10	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8794.16769123783	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9487.099855	6.467157e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8796.569174779786	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9489.689855	1.057942e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8798.970658321743	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9492.279855	1.255515e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8801.3721418637	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9494.869855	9.766397e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8803.773625405656	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9497.459855	-3.000973e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8806.175108947611	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9500.049855	9.803786e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8808.576592489568	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9502.639854	1.583822e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8810.97807510431	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9505.229854	2.458487e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8813.379558646267	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9507.819854	1.270883e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8815.781042188224	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9510.409854	1.810167e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8818.18252573018	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9512.999854	1.61794e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8820.584009272137	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9515.589854	1.301583e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8822.985492814094	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9518.179854	1.182554e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8825.38697635605	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9520.769854	6.971599e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8827.788459898007	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9523.359854	2.145763e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8830.189943439964	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9525.949854	7.726676e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8832.59142698192	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9528.539854	1.654083e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8834.992910523875	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9531.129853	1.571978e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8837.394393138618	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9533.719853	1.582847e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8839.795876680575	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9536.309853	2.25433e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8842.197360222532	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9538.899853	1.500486e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8844.598843764488	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9541.489853	5.149847e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8847.000327306443	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9544.079853	1.105868e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8849.4018108484	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9546.669853	4.895018e-09	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8851.803294390356	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9549.259853	2.415807e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8854.204777932313	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9551.849853	1.628913e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8856.60626147427	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
2.414	9554.439853	2.266598e-08	OSIRIS+R1000R	600	seconds	days	angstroms	erg/s/cm2/A	0.0785	NaN	observer	8859.007745016226	https://ui.adsabs.harvard.edu/abs/2021A%26A...646A..50H/abstract
