date	obs_wavelength	flux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength
2016-12-25T03:00:00	3435.47434563176	-1.735391e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2993.8774253871547
2016-12-25T03:00:00	3436.96162548707	1.170873e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2995.1735298362264
2016-12-25T03:00:00	3438.44890534239	-9.389999e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2996.469634285307
2016-12-25T03:00:00	3439.9361851977	6.8456e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2997.7657387343793
2016-12-25T03:00:00	3441.42346505302	8.478586e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	2999.06184318346
2016-12-25T03:00:00	3442.91074490833	-1.0604070000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3000.3579476325317
2016-12-25T03:00:00	3444.39802476364	-2.480035e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3001.654052081604
2016-12-25T03:00:00	3445.88530461896	7.574370000000001e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3002.950156530684
2016-12-25T03:00:00	3447.37258447427	4.824659e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3004.246260979756
2016-12-25T03:00:00	3448.85986432958	6.553385e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3005.542365428828
2016-12-25T03:00:00	3450.3471441849	1.3146930000000001e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3006.8384698779087
2016-12-25T03:00:00	3451.83442404021	-1.951296e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3008.1345743269803
2016-12-25T03:00:00	3453.32170389553	1.369183e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3009.430678776061
2016-12-25T03:00:00	3454.80898375084	4.955001e-18	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3010.726783225133
2016-12-25T03:00:00	3456.29626360615	1.676236e-17	0.1475	VLT-UT1 FORS2	utc	angstroms	uncalibrated	5.341215277777778	days	observer	NaN	3012.022887674205
