 ! Swift/XRT lightcurve of trigger: 306757, name: GRB 080319B
 ! T0 for this burst is Swift MET=227599971.904 s, = 2008 Mar 19 at 06:12:49.250 UT

 ! Data covers 0.3-10 keV
 ! The data are in 5 columns: ";
 ! time, time error (+ve), time error (-ve), source flux, source error
 ! For a detailed description of light curve production, see Evans et al. 2007 (A&A, 469, 379 )
 ! For a detailed description of the file, see
 ! http://www.swift.ac.uk/xrt_curves/docs.php
 ! This lightcurve was obtained from http://www.swift.ac.uk/xrt_curves/00306757
 ! BINMODE: GRB-like (counts)

READ TERR 1 2
! WT data
!Time    	T_+ve   	T_-ve   	Flux    	Fluxpos 	Fluxneg
311.716	0.346	-0.361	1.8959369e-08	2.420073964e-09	-2.38775064e-09
312.465	0.355	-0.403	1.723878574e-08	2.296100444e-09	-2.2445984e-09
313.193	0.411	-0.374	1.71958281e-08	2.205375524e-09	-2.148864498e-09
313.965	0.317	-0.361	1.974260728e-08	2.53028578e-09	-2.489425158e-09
314.690	0.400	-0.408	1.656903028e-08	2.125062764e-09	-2.089972214e-09
315.579	0.367	-0.489	1.487711786e-08	2.026525732e-09	-1.996777398e-09
316.308	0.383	-0.363	1.795252734e-08	2.309531532e-09	-2.265513602e-09
316.980	0.325	-0.289	2.16261012e-08	2.832536124e-09	-2.760905026e-09
317.782	0.434	-0.477	1.42145619e-08	1.909435308e-09	-1.869764754e-09
318.632	0.390	-0.416	1.673977624e-08	2.128192396e-09	-2.091363494e-09
319.451	0.391	-0.429	1.618439746e-08	2.091152184e-09	-2.06024819e-09
320.191	0.323	-0.349	2.006115056e-08	2.545928704e-09	-2.50403846e-09
320.921	0.403	-0.406	1.626396222e-08	2.1328285e-09	-2.095189514e-09
321.773	0.324	-0.450	1.74325327e-08	2.218108354e-09	-2.178980474e-09
322.542	0.435	-0.444	1.508888414e-08	1.980643038e-09	-1.948054174e-09
323.377	0.434	-0.401	1.564544102e-08	2.07889396e-09	-2.038264844e-09
324.262	0.435	-0.451	1.485132682e-08	1.970758218e-09	-1.91559808e-09
325.106	0.400	-0.409	1.652341724e-08	2.131741282e-09	-2.08719115e-09
326.044	0.423	-0.537	1.347070956e-08	1.800306222e-09	-1.771787974e-09
326.800	0.307	-0.333	2.0883599e-08	2.678740218e-09	-2.634356142e-09
327.419	0.323	-0.312	2.071702314e-08	2.706091586e-09	-2.665342042e-09
328.223	0.489	-0.480	1.357058626e-08	1.772171698e-09	-1.74575159e-09
329.145	0.330	-0.433	1.738244662e-08	2.245467576e-09	-2.212607562e-09
329.804	0.371	-0.329	1.959547194e-08	2.439388072e-09	-2.397415922e-09
330.570	0.487	-0.395	1.540357148e-08	1.965708844e-09	-1.907705184e-09
331.411	0.376	-0.354	1.833661786e-08	2.403517358e-09	-2.317794314e-09
332.207	0.363	-0.420	1.69476978e-08	2.199025752e-09	-2.161752538e-09
333.012	0.485	-0.442	1.407866152e-08	1.86141296e-09	-1.83085529e-09
333.991	0.452	-0.495	1.426186542e-08	1.827932106e-09	-1.78407537e-09
334.926	0.508	-0.483	1.289243076e-08	1.788783282e-09	-1.733502342e-09
335.850	0.427	-0.416	1.57960209e-08	2.077677338e-09	-2.01678939e-09
336.662	0.434	-0.385	1.667631218e-08	2.13789433e-09	-2.065812936e-09
337.512	0.392	-0.416	1.676202176e-08	2.166141428e-09	-2.097307102e-09
338.342	0.440	-0.439	1.49089116e-08	1.999311248e-09	-1.942908682e-09
339.241	0.517	-0.458	1.343936836e-08	1.79964686e-09	-1.75134663e-09
340.210	0.463	-0.453	1.40626057e-08	1.91734466e-09	-1.870875534e-09
341.124	0.492	-0.451	1.3780217e-08	1.853326332e-09	-1.814193964e-09
342.053	0.406	-0.437	1.59252566e-08	2.050828252e-09	-2.012111772e-09
342.883	0.463	-0.423	1.540370986e-08	1.941197258e-09	-1.90622003e-09
343.868	0.458	-0.522	1.381112436e-08	1.75449197e-09	-1.724744758e-09
344.858	0.420	-0.532	1.417493286e-08	1.798061848e-09	-1.768949314e-09
345.730	0.505	-0.452	1.34881791e-08	1.79637997e-09	-1.771171622e-09
346.707	0.551	-0.472	1.304389702e-08	1.667746036e-09	-1.643300648e-09
347.664	0.368	-0.406	1.724165432e-08	2.202646072e-09	-2.171716646e-09
348.509	0.418	-0.477	1.548797206e-08	1.92896484e-09	-1.901582056e-09
349.350	0.459	-0.423	1.536681476e-08	1.922225734e-09	-1.896374106e-09
350.201	0.479	-0.391	1.508896642e-08	1.96277631e-09	-1.93953221e-09
351.152	0.416	-0.473	1.487871484e-08	1.915741322e-09	-1.892948266e-09
352.003	0.525	-0.434	1.368899092e-08	1.780262814e-09	-1.759583232e-09
352.924	0.391	-0.396	1.627998812e-08	2.182704018e-09	-2.158958758e-09
353.680	0.399	-0.366	1.772524754e-08	2.215023228e-09	-2.187375278e-09
354.526	0.495	-0.447	1.394776152e-08	1.813668868e-09	-1.79285315e-09
355.461	0.447	-0.440	1.513029342e-08	1.928803646e-09	-1.905396856e-09
356.328	0.370	-0.420	1.717123012e-08	2.195667606e-09	-2.162398436e-09
357.057	0.377	-0.359	1.84151616e-08	2.364013234e-09	-2.31904871e-09
357.893	0.391	-0.458	1.559378788e-08	2.071807034e-09	-2.025294898e-09
358.725	0.446	-0.441	1.540229988e-08	1.98066099e-09	-1.920146668e-09
359.436	0.376	-0.264	2.100555666e-08	2.767190096e-09	-2.672743502e-09
360.220	0.374	-0.408	1.732722926e-08	2.270424222e-09	-2.182405192e-09
361.100	0.467	-0.506	1.405098926e-08	1.804098208e-09	-1.75166079e-09
362.153	0.495	-0.585	1.276392062e-08	1.600446606e-09	-1.57511783e-09
363.181	0.559	-0.534	1.221517286e-08	1.590172078e-09	-1.570194494e-09
364.092	0.433	-0.352	1.700717502e-08	2.217332304e-09	-2.186732746e-09
364.970	0.455	-0.445	1.506718466e-08	1.928467794e-09	-1.8988354e-09
365.791	0.445	-0.366	1.657746024e-08	2.144124796e-09	-2.111069554e-09
366.746	0.463	-0.510	1.377277814e-08	1.763139598e-09	-1.735832736e-09
367.728	0.427	-0.519	1.393122698e-08	1.818484492e-09	-1.791866538e-09
368.837	0.587	-0.681	1.039470542e-08	1.356303146e-09	-1.33681438e-09
369.989	0.503	-0.565	1.25562085e-08	1.60552964e-09	-1.581898076e-09
371.100	0.622	-0.609	1.079848704e-08	1.395699932e-09	-1.374779868e-09
372.197	0.346	-0.474	1.66073765e-08	2.088134004e-09	-2.05259054e-09
373.096	0.447	-0.553	1.329674346e-08	1.724285486e-09	-1.69546355e-09
374.084	0.538	-0.541	1.231077474e-08	1.599665694e-09	-1.571085736e-09
375.012	0.426	-0.389	1.631562658e-08	2.127840462e-09	-2.082737184e-09
375.941	0.488	-0.503	1.374505352e-08	1.738873356e-09	-1.70214693e-09
376.907	0.495	-0.478	1.397394152e-08	1.760825286e-09	-1.729169926e-09
377.880	0.472	-0.478	1.406103116e-08	1.803126556e-09	-1.773486308e-09
