1.33065,3.86706e-08,4.96620e-08
1.33231,3.86845e-08,4.96686e-08
1.33396,3.86984e-08,4.96752e-08
1.33562,3.87124e-08,4.96818e-08
1.33728,3.87263e-08,4.96883e-08
1.33895,3.87402e-08,4.96949e-08
1.34061,3.87542e-08,4.97014e-08
1.34228,3.87681e-08,4.97079e-08
1.34395,3.87820e-08,4.97145e-08
1.34562,3.87960e-08,4.97210e-08
1.34729,3.88099e-08,4.97275e-08
1.34897,3.88238e-08,4.97340e-08
1.35065,3.88378e-08,4.97405e-08
1.35233,3.88517e-08,4.97469e-08
1.35401,3.88657e-08,4.97534e-08
1.35569,3.88796e-08,4.97599e-08
1.35738,3.88936e-08,4.97663e-08
1.35907,3.89075e-08,4.97728e-08
1.36076,3.89214e-08,4.97792e-08
1.36245,3.89354e-08,4.97856e-08
1.36414,3.89494e-08,4.97920e-08
1.36584,3.89633e-08,4.97985e-08
1.36754,3.89773e-08,4.98049e-08
1.36924,3.89912e-08,4.98113e-08
1.37094,3.90052e-08,4.98176e-08
1.37265,3.90191e-08,4.98240e-08
1.37436,3.90331e-08,4.98304e-08
1.37606,3.90470e-08,4.98367e-08
1.37778,3.90610e-08,4.98431e-08
1.37949,3.90750e-08,4.98494e-08
1.38121,3.90889e-08,4.98558e-08
1.38292,3.91029e-08,4.98621e-08
1.38464,3.91169e-08,4.98684e-08
1.38637,3.91308e-08,4.98747e-08
1.38809,3.91448e-08,4.98810e-08
1.38982,3.91588e-08,4.98873e-08
1.39154,3.91728e-08,4.98936e-08
1.39327,3.91867e-08,4.98998e-08
1.39501,3.92007e-08,4.99061e-08
1.39674,3.92147e-08,4.99124e-08
1.39848,3.92287e-08,4.99186e-08
1.40022,3.92426e-08,4.99248e-08
1.40196,3.92566e-08,4.99311e-08
1.40370,3.92706e-08,4.99373e-08
1.40545,3.92846e-08,4.99435e-08
1.40720,3.92986e-08,4.99497e-08
1.40895,3.93126e-08,4.99559e-08
1.41070,3.93265e-08,4.99621e-08
1.41245,3.93405e-08,4.99683e-08
1.41421,3.93545e-08,4.99744e-08
1.41597,3.93685e-08,4.99806e-08
1.41773,3.93825e-08,4.99867e-08
1.41949,3.93965e-08,4.99929e-08
1.42126,3.94105e-08,4.99990e-08
1.42303,3.94245e-08,5.00051e-08
1.42480,3.94385e-08,5.00113e-08
1.42657,3.94525e-08,5.00174e-08
1.42834,3.94665e-08,5.00235e-08
1.43012,3.94805e-08,5.00296e-08
1.43190,3.94945e-08,5.00356e-08
1.43368,3.95085e-08,5.00417e-08
1.43546,3.95225e-08,5.00478e-08
1.43725,3.95365e-08,5.00538e-08
1.43904,3.95505e-08,5.00599e-08
1.44083,3.95645e-08,5.00659e-08
1.44262,3.95785e-08,5.00720e-08
1.44441,3.95925e-08,5.00780e-08
1.44621,3.96066e-08,5.00840e-08
1.44801,3.96206e-08,5.00900e-08
