time	obs_wavelength	flux	instrument	time_unit	wavelength_unit	flux_unit	redshift
3.7	5515.5	5.165000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5541.1	5.374000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5566.7	5.554000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5592.2	5.341000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5617.8	4.966000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5643.4	5.016000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5668.9	5.029000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5694.5	4.701000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5720.1	5.013000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5745.7	4.761000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5771.2	4.491000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5796.8	4.515000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5822.4	4.704000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5847.9	4.696000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5873.5	4.795000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5899.1	4.533000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5924.7	4.740000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5950.2	4.653000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	5975.8	4.377000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6001.4	4.331000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6026.9	4.379000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6052.5	4.338000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6078.1	4.707000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6103.7	4.413000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6129.2	4.194000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6154.8	3.927000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6180.4	4.254000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6205.9	4.238000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6231.5	4.240000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6257.1	4.219000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6282.6	4.284000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6308.2	4.352000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6333.8	4.142000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6359.4	4.176000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6384.9	4.209000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6410.5	4.016000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6436.1	4.005000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6461.6	4.063000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6487.2	3.824000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6512.8	3.797000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6538.4	3.947000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6563.9	4.040000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6589.5	3.768000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6615.1	3.699000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6640.6	3.629000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6666.2	3.667000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6691.8	3.826000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6717.4	4.070000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6742.9	3.792000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6768.5	3.317000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6794.1	3.006000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6819.6	2.755000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6845.2	2.829000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6870.8	2.862000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6896.3	2.687000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6921.9	2.609000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6947.5	2.535000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6973.1	2.344000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	6998.6	2.150000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7024.2	2.078000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7049.8	2.143000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7075.3	2.130000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7100.9	1.955000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7126.5	1.912000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7152.1	1.932000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7177.6	1.970000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7203.2	1.952000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7228.8	2.013000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7254.3	1.972000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7279.9	1.826000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7305.5	1.841000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7331.1	1.867000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7356.6	1.849000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7382.2	1.858000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7407.8	1.877000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7433.3	1.810000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7458.9	1.860000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7484.5	1.916000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7510.0	1.910000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7535.6	1.807000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7561.2	1.737000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7586.8	1.848000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7612.3	1.968000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7637.9	2.061000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7663.5	2.183000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7689.0	2.133000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7714.6	2.066000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7740.2	2.061000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7765.8	2.056000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7791.3	2.087000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7816.9	2.033000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7842.5	2.157000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7868.0	2.450000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7893.6	2.299000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7919.2	2.157000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7944.7	2.278000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7970.3	2.253000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	7995.9	2.268000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8021.5	2.220000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8047.0	2.211000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8072.6	2.242000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8098.2	2.261000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8123.7	2.272000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8149.3	2.256000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8174.9	2.300000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8200.5	2.277000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8226.0	2.138000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8251.6	2.120000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8277.2	2.162000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8302.7	2.146000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8328.3	2.102000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8353.9	2.083000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8379.5	2.025000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8405.0	1.992000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8430.6	2.012000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8456.2	1.957000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8481.7	1.875000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8507.3	1.828000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8532.9	1.784000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8558.4	1.812000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8584.0	1.801000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8609.6	1.740000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8635.2	1.778000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8660.7	1.824000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8686.3	1.742000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8711.9	1.689000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8737.4	1.764000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8763.0	1.858000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8788.6	1.884000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8814.2	1.810000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8839.7	1.734000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8865.3	1.685000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8890.9	1.648000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8916.4	1.626000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8942.0	1.670000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8967.6	1.739000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	8993.2	1.740000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9018.7	1.700000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9044.3	1.599000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9069.9	1.591000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9095.4	1.755000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9121.0	1.732000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9146.6	1.625000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9172.1	1.838000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9197.7	1.883000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
3.7	9223.3	1.675000e-16	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4020.00	1.149330e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4029.20	1.295300e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4038.40	6.719440e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4047.60	1.053330e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4056.80	9.480890e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4066.00	1.277050e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4075.20	9.917150e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4084.40	9.534770e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4093.60	1.086050e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4102.80	1.031140e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4112.00	1.157870e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4121.20	9.361710e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4130.40	8.453600e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4139.60	9.182200e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4148.80	1.135150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4158.00	1.075970e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4167.20	1.208720e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4176.40	8.167110e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4185.60	1.177480e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4194.80	1.091150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4204.00	1.208500e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4213.20	1.177640e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4222.40	1.194240e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4231.60	1.249190e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4240.80	1.020320e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4250.00	9.984970e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4259.20	1.212860e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4268.40	9.530840e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4277.60	1.149480e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4286.80	1.024090e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4296.00	1.035390e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4305.20	1.212010e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4314.40	1.219150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4323.60	1.180860e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4332.80	1.232440e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4342.00	1.256340e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4351.20	1.013570e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4360.40	1.128150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4369.60	1.061820e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4378.80	1.024970e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4388.00	1.103900e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4397.20	1.169350e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4406.40	9.860650e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4415.60	1.163720e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4424.80	9.314510e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4434.00	1.128740e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4443.20	1.051740e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4452.40	1.098530e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4461.60	1.098820e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4470.80	1.212370e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4480.00	1.102600e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4489.20	1.100240e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4498.40	1.258080e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4507.60	1.103910e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4516.80	1.117080e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4526.00	1.083760e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4535.20	1.152670e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4544.40	1.084840e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4553.60	9.871700e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4572.00	1.066680e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4581.20	8.873290e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4590.40	9.968130e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4599.60	1.039230e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4608.80	1.107820e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4618.00	9.589390e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4627.20	1.127940e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4636.40	1.123310e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4645.60	1.063310e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4654.80	1.006070e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4664.00	1.085840e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4673.20	1.099210e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4682.40	1.011850e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4691.60	9.902080e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4700.80	1.106330e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4710.00	1.012840e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4719.20	1.006230e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4728.40	1.028740e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4737.60	1.047450e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4746.80	1.033570e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4756.00	9.473170e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4765.20	1.079360e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4774.40	1.009370e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4783.60	1.009540e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4792.80	1.006800e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4802.00	1.055030e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4811.20	1.076750e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4820.40	9.829650e-01	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4829.60	1.116150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4838.80	1.101430e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4848.00	1.100350e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4857.20	1.105180e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4866.40	1.181780e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4875.60	1.123260e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4884.80	1.078610e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4894.00	1.178130e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4903.20	1.119050e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4912.40	1.122900e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4921.60	1.165110e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4930.80	1.181820e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4940.00	1.145190e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4949.20	1.141750e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4958.40	1.084850e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4967.60	1.213220e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4976.80	1.261660e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4986.00	1.295420e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	4995.20	1.176140e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5004.40	1.206760e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5013.60	1.185380e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5022.80	1.220380e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5032.00	1.175510e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5041.20	1.221380e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5050.40	1.194680e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5059.60	1.266590e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5068.80	1.186510e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5078.00	1.400300e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5087.20	1.517770e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5096.40	1.297490e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5105.60	1.270370e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5114.80	1.255320e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5124.00	1.542260e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5133.20	2.038270e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5142.40	1.646960e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5151.60	1.195430e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5160.80	1.245740e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5170.00	1.163060e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5179.20	1.226410e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5188.40	1.201440e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5197.60	1.170260e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5206.80	1.104240e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5216.00	1.147850e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5225.20	1.131440e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5234.40	1.112260e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5243.60	1.191320e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5252.80	1.139400e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5262.00	1.072630e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5271.20	1.150640e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5280.40	1.127450e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
4.6	5289.60	1.111150e+00	LT/SPRAT	days	angstroms	erg/s/cm2/A	0.025235
