date	obs_wavelength	flux	dflux	redshift	instrument	date_unit	wavelength_unit	flux_unit	time	time_unit	time_frame	dtime	rest_wavelength	reference
2018-08-21.078	4075.1620000000335	8.659792233764719e-18	1.628906089390857e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3648.30975828114	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4085.1640000000352	7.762121392579349e-18	1.6323296457780754e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3657.264100268608	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4095.166000000036	7.046814379213669e-18	1.5453663768286806e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3666.2184422560754	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4105.168000000036	8.312379654948975e-18	1.4196622306119596e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3675.1727842435416	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4115.170000000036	7.723757666816398e-18	1.4790027912144813e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3684.127126231008	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4125.172000000037	1.2100395297935634e-17	1.4579313124129181e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3693.081468218476	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4135.174000000036	1.2190384068720597e-17	1.4223314056282925e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3702.035810205941	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4145.176000000038	9.997358971265625e-18	1.4109799156278901e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3710.990152193409	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4155.178000000038	1.1285896043806948e-17	1.3915980090568421e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3719.944494180876	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4165.180000000039	1.718353679668417e-17	1.457984373113656e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3728.898836168343	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4175.182000000039	1.1165366367404032e-17	1.389255756435831e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3737.853178155809	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4185.184000000039	1.291794987217595e-17	1.4006471597731986e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3746.807520143276	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4195.18600000004	1.430012212655923e-17	1.4348114808469994e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3755.761862130743	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4205.18800000004	1.1801317444234044e-17	1.4491957842582644e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3764.7162041182096	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4215.1900000000405	1.1388626838279256e-17	1.4650457200720281e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3773.670546105676	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4225.192000000041	1.3125236165166924e-17	1.4162243254960316e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3782.624888093143	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4235.19400000004	1.415564789224618e-17	1.4516354730007398e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3791.579230080609	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4245.196000000042	1.5211771743481476e-17	1.4601680287516269e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3800.533572068077	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4255.198000000041	1.3296780735486546e-17	1.4323112820370384e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3809.487914055543	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4265.200000000043	1.3030368781964661e-17	1.4320407993975313e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3818.44225604301	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4275.202000000042	1.3492477190740176e-17	1.3729818054033093e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3827.396598030477	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4285.204000000043	1.543129123141342e-17	1.4117435616253753e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3836.350940017944	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4295.206000000044	1.5510896778735282e-17	1.4493130550741953e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3845.305282005411	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4305.208000000044	1.3807708209273652e-17	1.2402678899804516e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3854.2596239928776	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4315.210000000045	1.316924567421324e-17	1.3466301215058477e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3863.213965980344	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4325.212000000045	1.503150179215873e-17	1.3127905717489669e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3872.168307967811	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4335.2140000000445	1.945620700260389e-17	1.3045874564515992e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3881.122649955277	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4345.216000000046	1.309157569359468e-17	1.2075334559656621e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3890.076991942745	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4355.218000000046	1.639293847461375e-17	1.2248434146102409e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3899.031333930212	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4365.220000000048	1.911596213144942e-17	1.2458857427488648e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3907.985675917679	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4375.222000000047	1.916716098820245e-17	1.1880753480726052e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3916.940017905145	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4385.224000000048	2.0832776019551648e-17	1.1380784784319857e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3925.894359892613	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4395.226000000048	1.7051461720938984e-17	1.1886897858359397e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3934.848701880079	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4405.228000000048	1.7916001141551214e-17	1.1662672548836413e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3943.8030438675455	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4415.230000000049	2.113668152869953e-17	1.2362206636309158e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3952.757385855012	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4425.232000000049	1.9740661389692672e-17	1.2592092578243765e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3961.711727842479	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4435.2340000000495	1.637172371040179e-17	1.2352857645655069e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3970.6660698299456	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4445.23600000005	1.8709801330474032e-17	1.2685810681545088e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3979.620411817413	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4455.238000000049	1.910654342279148e-17	1.2512235755397996e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3988.574753804879	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4465.240000000051	2.0992966268861602e-17	1.269729141885186e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	3997.529095792346	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4475.242000000051	1.6518427194599358e-17	1.3155512610792957e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4006.483437779813	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4485.244000000052	1.815034742955885e-17	1.2968666969190608e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4015.437779767281	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4495.246000000052	1.6396394379553728e-17	1.2990542562993808e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4024.3921217547463	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4505.248000000052	1.8965288182007176e-17	1.3387231503814412e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4033.3464637422135	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4515.250000000053	1.847162497390725e-17	1.3231487737939038e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4042.30080572968	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4525.252000000053	1.760574678797276e-17	1.2838752865282272e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4051.255147717147	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4535.254000000054	1.73773181426262e-17	1.3670111210175348e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4060.2094897046136	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4545.256000000054	1.9703177290379985e-17	1.4902888663835301e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4069.1638316920807	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4555.258000000054	1.3489976138653344e-17	1.3887790287508645e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4078.118173679548	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4565.260000000055	1.7047046466251426e-17	1.3433180657829297e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4087.072515667014	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4575.262000000055	2.006677314184355e-17	1.2900596385310209e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4096.026857654481	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4585.264000000056	1.7526460128552457e-17	1.2038615205802924e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4104.981199641948	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4595.266000000056	1.6943066072741602e-17	1.1673331207577799e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4113.935541629415	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4605.268000000056	1.6563489698951106e-17	1.1403639959806589e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4122.889883616881	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4615.270000000057	1.5852298310901772e-17	1.12317891406017e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4131.844225604348	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4625.272000000057	1.7037081051263918e-17	1.1084233651342258e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4140.798567591815	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4635.274000000058	1.6860603119332734e-17	1.079161897121621e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4149.752909579282	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4645.276000000058	1.7610618744741802e-17	1.0449109077382562e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4158.707251566749	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4655.278000000058	1.6544847646439546e-17	1.0478075515933753e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4167.661593554214	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4665.280000000058	1.497507640033066e-17	1.0197654867792777e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4176.615935541681	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4675.282000000059	1.6670930866274828e-17	1.0406048805851017e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4185.570277529149	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4685.28400000006	1.660142730163557e-17	1.0389950254822337e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4194.524619516616	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4695.28600000006	2.062035197353997e-17	1.050508954643235e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4203.478961504083	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4705.2880000000605	1.731889570986818e-17	1.0359485867963053e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4212.433303491549	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4715.290000000061	1.5722298965105777e-17	1.0703758452943552e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4221.387645479016	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4725.29200000006	1.563759351780168e-17	1.0633193296697333e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4230.341987466482	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4735.294000000062	1.6823355020034138e-17	1.0433899919588972e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4239.2963294539495	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4745.296000000062	1.8828609973762425e-17	1.0678928009104657e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4248.250671441417	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4755.298000000063	2.058537328088668e-17	1.0648171513254365e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4257.205013428884	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4765.300000000063	1.6609080485873902e-17	1.0518745001322161e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4266.15935541635	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4775.302000000063	1.584651549107652e-17	1.077431506790509e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4275.113697403817	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4785.304000000064	1.76736705057991e-17	1.0658107283455785e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4284.068039391284	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4795.306000000064	1.8715482080577585e-17	1.0760623138413037e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4293.022381378751	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4805.308000000065	1.8593365875028402e-17	1.0643762343826296e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4301.976723366217	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4815.310000000065	1.439363451781169e-17	1.1516204811918384e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4310.931065353684	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4825.3120000000645	1.7365338099181812e-17	1.3285924095399736e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4319.88540734115	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4835.314000000066	1.6474646135164906e-17	1.2461852393168745e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4328.8397493286175	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4845.316000000065	1.6699833799198063e-17	1.1741405424643489e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4337.794091316084	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4855.318000000067	1.7443069540383966e-17	1.0973837087272905e-18	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4346.748433303551	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4865.320000000067	1.7851955756808176e-17	9.982114965368725e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4355.702775291018	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4875.322000000067	1.6161537282675434e-17	9.884341596554453e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4364.657117278484	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4885.324000000068	1.827806674146872e-17	9.762231225989105e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4373.611459265951	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4895.326000000068	2.1340148142181865e-17	9.55472530456002e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4382.565801253419	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4905.328000000069	1.703570930311353e-17	9.314401996266653e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4391.520143240885	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4915.330000000069	1.6730907199651696e-17	8.934302319094175e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4400.474485228352	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4925.332000000069	1.6625743029656078e-17	8.640591464510312e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4409.428827215818	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4935.33400000007	1.6610211687730392e-17	8.775814550463236e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4418.383169203285	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
2018-08-21.078	4945.33600000007	2.2635263173541418e-17	8.724688677032696e-19	0.117	VLT-UT2 X-Shooter STARGATE	yyyy-mm-deciday	angstroms	uncalibrated	23.34952546296296	days	observer	NaN	4427.337511190753	https://ui.adsabs.harvard.edu/abs/2018TNSTR1245....1L
