date	time	instrument	band	integration	mag	mag_limit	dmag	date_unit	time_unit	integration_unit	mag_type	mag_unit	extinction_corrected	dtime	time_frame	reference	extinction	flux_density	flux_density_limit	flux_density_unit
NaN	7.265208333333334	UVOT	White	10027.0	22.69	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	8.041886574074073	UVOT	White	9936.0	22.77	0	0.11	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	8.970081018518519	UVOT	White	9897.0	23.07	0	0.15	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	10.006307870370371	UVOT	White	9888.0	23.28	0	0.19	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	11.008472222222222	UVOT	White	7946.0	23.65	0	0.29	NaN	days	seconds	apparent	AB	NaN	NaN	observer	https://ui.adsabs.harvard.edu/abs/2014ApJ...781...13L/abstract	NaN	NaN	NaN	NaN
NaN	0.001612923611111111	UVOT	u	546.0	20.23	0	0.11	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.0021694456018518517	UVOT	u	157.0	21.14	0	0.77	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.002307633101851852	UVOT	u	157.0	21.24	0	0.58	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.002451587962962963	UVOT	u	157.0	21.72	0	0.77	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.002591540509259259	UVOT	u	235.5	21.25	0	0.42	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.0028378414351851854	UVOT	u	156.9	20.82	0	0.55	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.002971519675925926	UVOT	u	157.0	21.74	0	2.17	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.0033157326388888893	UVOT	u	84.7	20.66	0	NaN	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.0036530439814814815	UVOT	u	314.1	21.84	0	0.7	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.0038502881944444444	UVOT	u	382.4	21.98	0	0.52	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.004141451388888889	UVOT	u	844.0	21.78	0	0.51	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.004958359953703704	UVOT	u	578.3	22.05	0	0.44	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
NaN	0.005386443287037037	UVOT	u	342.0	21.45	0	0.42	NaN	days	seconds	apparent	AB	True	NaN	observer	https://ui.adsabs.harvard.edu/abs/2015Natur.523..189G/abstract	0.085	NaN	NaN	NaN
