date	time	mag	mag_limit	dmag	integration	band	instrument	date_unit	extinction_corrected	time_frame	mag_unit	mag_type	time_unit	dtime	reference	seeing	airmass
53784.3067	0.15773	16.151	0	0.071	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3094	0.16043	16.114	0	0.071	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.312	0.16303	16.148	0	0.071	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3142	0.16523	16.226	0	0.079	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3525	0.20353	15.814	0	0.08	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3552	0.20623	15.755	0	0.079	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3578	0.20883	15.666	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3605	0.21153	15.756	0	0.079	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3631	0.21413	17.933	0	0.133	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3658	0.21683	17.932	0	0.133	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3684	0.21943	17.893	0	0.131	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.371	0.22203	17.696	0	0.115	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3737	0.22473	15.971	0	0.078	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3763	0.22733	15.976	0	0.078	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.379	0.23003	16.027	0	0.079	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.3812	0.23223	15.982	0	0.086	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4195	0.27053	17.683	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4221	0.27313	17.812	0	0.079	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4248	0.27583	17.845	0	0.077	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4274	0.27843	17.675	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4406	0.29163	15.66	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4433	0.29433	15.65	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4459	0.29693	15.603	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4481	0.29913	15.63	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4864	0.33743	16.381	0	0.065	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4891	0.34013	16.337	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4917	0.34273	16.393	0	0.064	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4944	0.34543	16.314	0	0.062	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.497	0.34803	17.665	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.4997	0.35073	17.626	0	0.07	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5023	0.35333	17.657	0	0.07	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5049	0.35593	17.666	0	0.07	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5534	0.40443	15.963	0	0.077	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.556	0.40703	15.906	0	0.068	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5587	0.40973	15.846	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5613	0.41233	15.844	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.564	0.41503	16.307	0	0.062	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5666	0.41763	16.264	0	0.062	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5693	0.42033	16.337	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5719	0.42293	16.344	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5746	0.42563	17.62	0	0.069	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5772	0.42823	17.696	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5798	0.43083	17.704	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.5821	0.43313	17.652	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6204	0.47143	15.732	0	0.074	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.623	0.47403	15.707	0	0.074	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6256	0.47663	15.663	0	0.073	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6283	0.47933	15.822	0	0.076	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6309	0.48193	15.821	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6336	0.48463	15.783	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6362	0.48723	15.823	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6388	0.48983	15.843	0	0.067	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6415	0.49253	16.361	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6441	0.49513	16.316	0	0.062	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6468	0.49783	16.32	0	0.062	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.649	0.50003	16.315	0	0.066	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6873	0.53833	15.621	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.69	0.54103	15.582	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6926	0.54363	15.595	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6952	0.54623	15.675	0	0.078	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.6979	0.54893	17.61	0	0.109	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7005	0.55153	17.962	0	0.137	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7032	0.55423	17.711	0	0.116	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7058	0.55683	17.642	0	0.111	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7085	0.55953	15.747	0	0.075	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7111	0.56213	15.683	0	0.074	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7137	0.56473	15.714	0	0.074	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.716	0.56703	15.812	0	0.083	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7543	0.60533	17.723	0	0.079	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7569	0.60793	17.75	0	0.077	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7595	0.61053	17.696	0	0.073	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7622	0.61323	17.777	0	0.074	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7754	0.62643	15.737	0	0.079	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7781	0.62913	15.721	0	0.079	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7807	0.63173	15.789	0	0.079	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.7829	0.63393	15.69	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8212	0.67223	16.403	0	0.065	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8239	0.67493	16.336	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8265	0.67753	16.365	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8291	0.68013	16.415	0	0.064	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8318	0.68283	17.705	0	0.072	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8344	0.68543	17.664	0	0.07	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8371	0.68813	17.625	0	0.089	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8397	0.69073	17.685	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8882	0.73923	15.908	0	0.068	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8908	0.74183	15.956	0	0.069	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8934	0.74443	15.951	0	0.069	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8961	0.74713	15.914	0	0.068	NaN	UVW1	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.8987	0.74973	16.386	0	0.063	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9014	0.75243	16.476	0	0.064	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.904	0.75503	16.426	0	0.064	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9061	0.75713	16.477	0	0.073	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9565	0.80753	17.842	0	0.084	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9592	0.81023	17.664	0	0.073	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9618	0.81283	17.639	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53784.9644	0.81543	17.688	0	0.071	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0235	0.87453	16.024	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0261	0.87713	16.021	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0287	0.87973	16.063	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0314	0.88243	16.057	0	0.082	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.034	0.88503	17.872	0	0.128	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0367	0.88773	17.912	0	0.13	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0393	0.89033	17.778	0	0.121	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0419	0.89293	17.785	0	0.121	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.044	0.89503	15.952	0	0.09	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.089	0.94003	17.892	0	0.085	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0917	0.94273	17.804	0	0.079	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.0943	0.94533	17.839	0	0.077	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.097	0.94803	17.913	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1102	0.96123	16.248	0	0.084	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1128	0.96383	16.272	0	0.085	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1142	0.96523	16.248	0	0.22	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.156	1.00703	16.667	0	0.069	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1586	1.00963	16.624	0	0.067	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1613	1.01233	16.674	0	0.067	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1639	1.01493	16.651	0	0.066	NaN	U	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1666	1.01763	17.855	0	0.075	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1692	1.02023	17.935	0	0.078	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1718	1.02283	17.856	0	0.076	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.1745	1.02553	17.909	0	0.077	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2229	1.07393	16.326	0	0.086	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2256	1.07663	16.438	0	0.088	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2282	1.07923	16.413	0	0.087	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2309	1.08193	16.381	0	0.086	NaN	UVW2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2335	1.08453	17.88	0	0.128	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2362	1.08723	17.854	0	0.127	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2388	1.08983	17.811	0	0.124	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2414	1.09243	17.877	0	0.129	NaN	V	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2441	1.09513	16.194	0	0.082	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2467	1.09773	16.164	0	0.082	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2494	1.10043	16.221	0	0.083	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2516	1.10263	16.232	0	0.093	NaN	UVM2	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
53785.2899	1.14093	17.926	0	0.086	NaN	B	NaN	MJD	NaN	observer	unspecified	apparent	days	NaN	https://ui.adsabs.harvard.edu/abs/2014Ap&SS.354...89B/abstract	NaN	NaN
