time	band	mag	mag_limit	dmag	time_unit	mag_unit	mag_type	time_frame	extinction_corrected	dtime	instrument	reference	integration	dmag2	integration_unit	extincition_corrected
0.05652	I_C	15.523	0	0.037	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.036	seconds	NaN
0.05757	I_C	15.501	0	0.034	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.033	seconds	NaN
0.05859	I_C	15.573	0	0.038	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.036	seconds	NaN
0.05962	I_C	15.649	0	0.041	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.039	seconds	NaN
0.06067	I_C	15.642	0	0.04	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.039	seconds	NaN
0.06193	I_C	15.653	0	0.031	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.03	seconds	NaN
0.06297	I_C	15.684	0	0.032	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.032	seconds	NaN
0.06402	I_C	15.693	0	0.032	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.031	seconds	NaN
0.06506	I_C	15.732	0	0.035	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.034	seconds	NaN
0.06609	I_C	15.687	0	0.032	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.031	seconds	NaN
0.06713	I_C	15.767	0	0.034	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.033	seconds	NaN
0.06817	I_C	15.776	0	0.035	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.034	seconds	NaN
0.06939	I_C	15.823	0	0.055	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.053	seconds	NaN
0.07043	I_C	15.922	0	0.046	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.044	seconds	NaN
0.07147	I_C	15.852	0	0.051	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.049	seconds	NaN
0.07251	I_C	15.95	0	0.053	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.05	seconds	NaN
0.07354	I_C	15.837	0	0.041	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.04	seconds	NaN
0.07457	I_C	15.763	0	0.051	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.049	seconds	NaN
0.0756	I_C	15.929	0	0.045	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.043	seconds	NaN
0.07686	I_C	15.769	0	0.044	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.042	seconds	NaN
0.07791	I_C	15.875	0	0.041	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.039	seconds	NaN
0.07894	I_C	15.816	0	0.042	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.04	seconds	NaN
0.07998	I_C	15.942	0	0.045	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.043	seconds	NaN
0.08102	I_C	15.919	0	0.046	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.045	seconds	NaN
0.08206	I_C	15.933	0	0.047	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.045	seconds	NaN
0.0831	I_C	15.998	0	0.052	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.05	seconds	NaN
0.08414	I_C	16.007	0	0.053	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.05	seconds	NaN
0.08519	I_C	16.058	0	0.058	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	80.0	0.055	seconds	NaN
0.08912	I_C	16.131	0	0.089	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	40.0	0.083	seconds	NaN
0.09931	I_C	16.248	0	0.033	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	400.0	0.032	seconds	NaN
0.10396	I_C	16.365	0	0.036	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	320.0	0.035	seconds	NaN
0.10983	I_C	16.541	0	0.028	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.027	seconds	NaN
0.11711	I_C	16.662	0	0.035	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.034	seconds	NaN
0.12465	I_C	16.855	0	0.042	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.04	seconds	NaN
0.13191	I_C	16.914	0	0.045	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-2	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.043	seconds	NaN
0.13951	I_C	17.019	0	0.05	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.048	seconds	NaN
0.14678	I_C	17.138	0	0.062	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-3	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	560.0	0.058	seconds	NaN
0.15594	I_C	17.127	0	0.063	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	800.0	0.059	seconds	NaN
0.16627	I_C	17.217	0	0.059	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	800.0	0.056	seconds	NaN
0.17609	I_C	17.316	0	0.079	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-1	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	720.0	0.073	seconds	NaN
0.18765	I_C	17.355	0	0.053	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1040.0	0.051	seconds	NaN
0.62723	I_C	19.565	0	0.085	days	Vega	apparent	observer	False	NaN	Prompt5	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	8960.0	0.079	seconds	NaN
1.04007	I_C	20.974	0	1.843	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	7380.0	0.795	seconds	NaN
1.13604	I_C	20.76	0	0.06	days	Vega	apparent	observer	False	NaN	MAO/AZT-22	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	600.0	0.06	seconds	NaN
1.14228	I_C	20.523	0	0.571	days	Vega	apparent	observer	False	NaN	PROMPT-SSO-4	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	7380.0	0.385	seconds	NaN
1.61628	I_C	21.295	0	0.813	days	Vega	apparent	observer	False	NaN	Prompt5	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	3480.0	0.49	seconds	NaN
2.63895	I_C	21.913	0	1.263	days	Vega	apparent	observer	False	NaN	Prompt5	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	7200.0	0.645	seconds	NaN
82.56325	I_C	20.96	1	NaN	days	Vega	apparent	observer	False	NaN	Prompt5	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	7200.0	NaN	seconds	NaN
0.68977	z	19.63	0	0.08	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5400.0	0.08	seconds	NaN
0.75269	z	19.42	0	0.09	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5400.0	0.09	seconds	NaN
0.81516	z	19.91	0	0.13	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5320.0	0.13	seconds	NaN
0.87802	z	19.85	0	0.12	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5474.0	0.12	seconds	NaN
0.93593	z	19.74	0	0.1	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	4420.0	0.1	seconds	NaN
3.77625	z	20.5	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	537.0	NaN	seconds	NaN
20.76336	z	22.25	0	0.28	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	10201.0	0.28	seconds	NaN
29.76096	z	22.4	0	0.28	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9664.0	0.28	seconds	NaN
38.74208	z	22.51	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9664.0	NaN	seconds	NaN
0.68977	Y	18.966	0	0.15	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1409.0	0.15	seconds	NaN
0.74946	Y	19.016	0	0.2	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1624.0	0.2	seconds	NaN
0.91884	Y	19.036	0	0.17	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1624.0	0.17	seconds	NaN
0.93839	Y	19.356	0	0.22	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	1627.0	0.22	seconds	NaN
3.77625	Y	19.716	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	537.0	NaN	seconds	NaN
20.76336	Y	21.306	0	0.21	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	10201.0	0.21	seconds	NaN
29.76096	Y	21.896	0	0.21	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9664.0	0.21	seconds	NaN
38.59473	Y	21.956	0	0.38	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9463.0	0.38	seconds	NaN
0.78981	J	18.89	0	0.1	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5302.0	0.1	seconds	NaN
3.7763	J	19.19	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	537.0	NaN	seconds	NaN
20.76336	J	21.3	0	0.31	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	10134.0	0.31	seconds	NaN
29.76554	J	21.39	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9396.0	NaN	seconds	NaN
38.74206	J	21.21	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9664.0	NaN	seconds	NaN
0.78981	H	18.34	0	0.15	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	5436.0	0.15	seconds	NaN
3.7763	H	18.14	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	537.0	NaN	seconds	NaN
21.76715	H	20.51	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	10134.0	NaN	seconds	NaN
29.76554	H	20.31	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9396.0	NaN	seconds	NaN
38.74206	H	20.65	1	NaN	days	Vega	apparent	observer	False	NaN	RATIR	https://ui.adsabs.harvard.edu/abs/2016MNRAS.455.1027D/abstract	9463.0	NaN	seconds	NaN
23.53	289	23.53	1	0.22	days	AB	apparent	observer	False	NaN	Keck/MOSFIRE	https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract	NaN	NaN	NaN	NaN
756.0	3.6μm	24.0	1	NaN	days	AB	apparent	observer	False	NaN	Spitzer/IRAC	https://ui.adsabs.harvard.edu/abs/2019A%26A...622A.138K/abstract	NaN	NaN	NaN	NaN
2.0525	B	22.7	0	0.07	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
2.0411	R_{c}	22.2	0	0.09	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
3.3168	R_{c}	22.2	0	0.11	days	Vega	apparent	observer	NaN	NaN	Mondy	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
4.1061	R_{c}	22.53	0	0.09	days	Vega	apparent	observer	NaN	NaN	Mondy	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
4.2555	R_{c}	22.53	0	0.07	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
5.244	R_{c}	22.88	0	0.13	days	Vega	apparent	observer	NaN	NaN	CrAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
5.2658	R_{c}	22.87	0	0.06	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
7.0446	R_{c}	22.99	0	0.08	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
8.0586	R_{c}	22.9	0	0.06	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
9.2558	R_{c}	23.11	0	0.06	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
10.2526	R_{c}	22.94	0	0.08	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
11.2419	R_{c}	22.93	0	0.11	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
15.2202	R_{c}	22.87	0	0.08	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
16.2715	R_{c}	22.77	0	0.07	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
22.0721	R_{c}	22.53	0	0.29	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
27.0558	R_{c}	22.9	0	0.17	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
28.6928	R_{c}	22.91	0	0.094	days	Vega	apparent	observer	NaN	NaN	WHT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
30.15945	R_{c}	23.36	0	0.16	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
37.1378	R_{c}	23.59	0	0.16	days	Vega	apparent	observer	NaN	NaN	MAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
40.60034	R_{c}	23.64	0	0.23	days	Vega	apparent	observer	NaN	NaN	Mondy	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
44.5578	R_{c}	23.2	1	NaN	days	Vega	apparent	observer	NaN	NaN	Mondy	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
66.3495	R_{c}	23.65	0	0.15	days	Vega	apparent	observer	NaN	NaN	CrAO	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
96.0754	R_{c}	23.75	0	0.35	days	Vega	apparent	observer	NaN	NaN	Mondy	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
28.6701	I_{c}	22.076	0	0.129	days	Vega	apparent	observer	NaN	NaN	WHT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.3834	g	19.672	0	0.022	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
4.6225	g	23.464	0	0.034	days	AB	apparent	observer	NaN	NaN	WHT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.3907	r	19.324	0	0.026	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.6974	r	20.423	0	0.025	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.7013	r	20.432	0	0.027	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
7.5947	r	22.995	0	0.048	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
13.4525	r	23.038	0	0.094	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
27.3877	r	23.414	0	0.055	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
68.5157	r	23.922	0	0.051	days	AB	apparent	observer	NaN	NaN	Gemini	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
156.3151	r	24.063	0	0.089	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.3901	i	19.1	0	0.027	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
1.6584	i	21.741	0	0.066	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
3.6759	i	22.403	0	0.053	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
4.6024	i	22.54	0	0.044	days	AB	apparent	observer	NaN	NaN	WHT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
13.4761	i	22.58	0	0.061	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
22.6051	i	22.422	0	0.058	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
27.4342	i	22.843	0	0.054	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
68.5281	i	23.777	0	0.089	days	AB	apparent	observer	NaN	NaN	Gemini	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
127.2841	i	24.235	0	0.097	days	AB	apparent	observer	NaN	NaN	LT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
0.3987	z	19.026	0	0.043	days	AB	apparent	observer	NaN	NaN	NOT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
1.4975	z	21.218	0	0.099	days	AB	apparent	observer	NaN	NaN	LT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
6.569	z	22.72	0	0.112	days	AB	apparent	observer	NaN	NaN	LT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
17.564	z	22.726	0	0.2	days	AB	apparent	observer	NaN	NaN	LT	https://ui.adsabs.harvard.edu/abs/2014A%26A...568A..19C/abstract	NaN	NaN	NaN	False
