instrument	time	band	integration	mag	mag_limit	dmag	flux_density	dflux_density	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	date	date_unit	extinction
RATIR	0.03	Y	67.0	13.93	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.03	H	67.0	13.85	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.03	i	80.0	14.19	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Z	67.0	14.06	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	J	67.0	14.0	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.25	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	J	67.0	14.06	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Z	67.0	14.15	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.28	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Y	67.0	14.06	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	H	67.0	13.99	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.31	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	H	67.0	14.03	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Y	67.0	14.08	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.32	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	J	67.0	14.19	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Z	67.0	14.24	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.35	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Z	67.0	14.22	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	J	67.0	14.17	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.4	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	H	67.0	14.09	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Y	67.0	14.16	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.41	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	Y	67.0	14.21	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	H	67.0	14.12	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.04	i	80.0	14.44	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	J	67.0	14.28	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Z	67.0	14.33	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.45	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	J	67.0	14.25	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Z	67.0	14.32	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	H	67.0	14.23	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Y	67.0	14.26	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.51	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	H	67.0	14.24	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Y	67.0	14.28	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.55	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	J	67.0	14.33	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Z	67.0	14.4	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.56	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	J	67.0	14.36	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Z	67.0	14.44	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.76	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	H	67.0	14.39	0	0.07	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Y	67.0	14.45	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.59	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	Y	67.0	14.4	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	H	67.0	14.38	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.05	i	80.0	14.64	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	J	67.0	14.46	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Z	67.0	14.51	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.66	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	J	67.0	14.48	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Z	67.0	14.89	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.68	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	H	67.0	14.33	0	0.05	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Y	67.0	14.44	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.7	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	H	67.0	14.42	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Y	67.0	14.45	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.75	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	J	67.0	14.53	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Z	67.0	14.57	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.71	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	J	67.0	14.54	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Z	67.0	14.59	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.76	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	H	67.0	14.43	0	0.04	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Y	67.0	14.52	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.79	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	H	67.0	14.47	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	Y	67.0	14.56	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.06	i	80.0	14.78	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	J	67.0	14.58	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	Z	67.0	14.69	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	i	80.0	14.79	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	J	67.0	14.58	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	Z	67.0	14.65	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	i	80.0	14.8	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	H	67.0	14.53	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	Y	67.0	14.62	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	i	80.0	14.89	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	Y	67.0	14.61	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	H	67.0	14.51	0	0.03	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	i	80.0	14.86	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	J	67.0	14.66	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.07	Z	67.0	14.73	0	0.02	NaN	NaN	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	i	1280.0	17.45	0	0.42	374.99	12.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	r	1280.0	17.59	0	0.42	327.32	13.34	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	Y	536.0	17.12	0	0.42	519.07	89.32	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	Z	536.0	17.23	0	0.42	459.2	82.36	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	H	536.0	17.01	0	0.42	584.25	104.51	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.83	J	536.0	17.14	0	0.42	489.86	118.33	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	i	1280.0	17.48	0	0.42	360.45	12.42	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	r	1280.0	17.61	0	0.42	319.0	16.78	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	Y	536.0	17.11	0	0.42	519.29	106.76	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	Z	536.0	17.26	0	0.42	444.71	97.8	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	H	536.0	17.04	0	0.42	572.18	298.77	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.85	J	536.0	17.16	0	0.42	482.33	99.53	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	i	1280.0	17.5	0	0.42	361.4	11.22	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	r	1280.0	17.66	0	0.42	307.57	6.73	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	H	536.0	17.02	0	0.42	556.82	94.64	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	J	536.0	17.19	0	0.42	492.18	98.82	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	Y	536.0	17.14	0	0.42	492.73	91.88	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.87	Z	536.0	17.29	0	0.42	434.49	62.79	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	r	1280.0	17.71	0	0.42	297.7	17.58	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	i	1280.0	17.56	0	0.42	335.92	15.12	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	Y	536.0	17.27	0	0.42	451.8	55.35	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	Z	536.0	17.32	0	0.42	413.81	67.52	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	H	536.0	17.14	0	0.42	520.21	61.26	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.9	J	536.0	17.25	0	0.42	456.95	65.92	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	i	1280.0	17.59	0	0.42	329.32	11.05	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	r	1280.0	17.76	0	0.42	281.54	8.12	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	Y	536.0	17.28	0	0.42	466.42	62.22	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	Z	536.0	17.36	0	0.42	399.12	62.3	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	H	536.0	17.11	0	0.42	539.28	76.97	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.92	J	536.0	17.33	0	0.42	412.45	54.73	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	i	1280.0	17.62	0	0.42	314.8	10.13	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	r	1280.0	17.77	0	0.42	275.47	8.21	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	Y	536.0	17.26	0	0.42	441.59	64.98	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	Z	536.0	17.41	0	0.42	391.78	29.23	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	H	536.0	17.17	0	0.42	551.47	69.19	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.94	J	536.0	17.26	0	0.42	437.22	73.4	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.97	i	1280.0	17.65	0	0.42	306.26	11.71	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.97	r	1280.0	17.81	0	0.42	267.65	10.62	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.97	H	536.0	17.23	0	0.42	504.95	57.64	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
RATIR	0.97	J	536.0	17.35	0	0.42	411.12	57.56	days	seconds	AB	apparent	milliJy	observer	False	NaN	https://ui.adsabs.harvard.edu/abs/2017ApJ...837..116B/abstract	NaN	NaN	NaN
