instrument	band	date	time	mag	mag_limit	dmag	dmag2	mag_unit	time_unit	date_unit
Mt. Laguna	1m+Loral	I	2728.8892974	0.9050998	15.496	0	00.004	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2728.9042732	0.9200756	16.695	0	00.008	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2728.924478	0.9402804	16.407	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2728.9378623	0.9536647	15.634	0	00.027	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2728.9535139	0.9693163	16.447	0	00.009	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2728.9602535	0.9760559	16.104	0	00.011	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2728.9663333	0.9821357	15.683	0	00.014	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.6609618	1.6767642	16.984	0	00.011	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.6642025	1.6800049	16.701	0	00.006	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.6678518	1.6836542	16.306	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.6712049	1.6870073	15.839	0	00.007	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.6748414	1.6906438	17.026	0	00.013	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.6787326	1.694535	16.671	0	00.012	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.6820961	1.6978985	16.337	0	00.007	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.6854491	1.7012515	15.854	0	00.008	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.7052407	1.7210431	17.082	0	00.010	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.7095069	1.7253093	16.757	0	00.006	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.71339	1.7291924	16.376	0	00.006	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.7174132	1.7332156	15.88	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.7218438	1.7376462	17.095	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.7257558	1.7415582	16.781	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.729875	1.7456774	16.388	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.7337211	1.7495235	15.912	0	00.005	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.737647	1.7534494	17.113	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.7415567	1.7573591	16.8	0	00.005	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.7453796	1.761182	16.406	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.7492581	1.7650605	15.931	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.7635567	1.7793591	17.11	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.7677315	1.7835339	16.841	0	00.008	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.7719387	1.7877411	16.437	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.776662	1.7924644	15.963	0	00.005	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.7805914	1.7963938	17.172	0	00.011	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.7845995	1.8004019	16.844	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.7884444	1.8042468	16.473	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.792316	1.8081184	15.985	0	00.007	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8057442	1.8215466	17.18	0	00.011	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.8096088	1.8254112	16.88	0	00.008	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.813463	1.8292654	16.497	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.8176146	1.833417	16.012	0	00.007	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8214803	1.8372827	17.204	0	00.010	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.8253646	1.841167	16.893	0	00.008	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.8294375	1.8452399	16.511	0	00.007	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.833816	1.8496184	16.012	0	00.005	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8377766	1.853579	17.247	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8415787	1.8573811	17.249	0	00.010	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.8454433	1.8612457	16.91	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.8492361	1.8650385	16.905	0	00.006	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.8532488	1.8690512	16.519	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.8570833	1.8728857	16.529	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.8609039	1.8767063	16.051	0	00.007	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.8647072	1.8805096	16.051	0	00.008	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.868772	1.8845744	17.257	0	00.010	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.8726551	1.8884575	16.938	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.8765058	1.8923082	16.544	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.8803171	1.8961195	16.05	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8842604	1.9000628	17.272	0	00.011	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.888125	1.9039274	16.931	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.8919618	1.9077642	16.546	0	00.006	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.8958113	1.9116137	16.066	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.8997373	1.9155397	17.291	0	00.011	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.9036169	1.9194193	16.967	0	00.007	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.9074479	1.9232503	16.558	0	00.006	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.9113831	1.9271855	16.089	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.9155984	1.9314008	17.292	0	00.012	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.9194132	1.9352156	16.958	0	00.008	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.927037	1.9428394	16.966	0	00.011	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.9310116	1.946814	16.583	0	00.006	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.9348518	1.9506542	16.103	0	00.008	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.9387963	1.9545987	16.597	0	00.007	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.9427164	1.9585188	16.131	0	00.028	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.9477697	1.9635721	17.276	0	00.020	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.9518229	1.9676253	16.967	0	00.009	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.955691	1.9714934	16.622	0	00.008	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.9595417	1.9753441	16.106	0	00.010	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2729.9635961	1.9793985	17.367	0	00.022	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2729.967478	1.9832804	16.997	0	00.017	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2729.9713137	1.9871161	16.623	0	00.016	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2729.9751806	1.990983	16.144	0	00.019	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2730.6511366	2.666939	17.611	0	00.008	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.6568796	2.672682	17.259	0	00.006	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.6614329	2.6772353	16.882	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.6660116	2.681814	16.391	0	00.005	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2730.6704514	2.6862538	17.621	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.6743796	2.690182	17.284	0	00.006	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.6782465	2.6940489	16.874	0	00.005	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.6821319	2.6979343	16.377	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2730.7583657	2.7741681	17.7	0	00.013	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.7664965	2.7822989	17.344	0	00.008	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.7697245	2.7855269	16.958	0	00.006	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.7728889	2.7886913	16.475	0	00.006	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2730.7766597	2.7924621	17.741	0	00.009	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.7799595	2.7957619	17.349	0	00.009	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.7825729	2.7983753	16.991	0	00.007	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.7851285	2.8009309	16.502	0	00.008	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.8377627	2.8535651	17.437	0	00.010	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.8416401	2.8574425	17.028	0	00.009	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.8451285	2.8609309	16.505	0	00.011	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.8484803	2.8642827	17.396	0	00.009	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.8515718	2.8673742	17.023	0	00.010	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.8544641	2.8702665	16.503	0	00.011	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.8569942	2.8727966	17.421	0	00.012	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.8594965	2.8752989	17.027	0	00.009	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.8620498	2.8778522	16.51	0	00.012	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.8966505	2.9124529	17.412	0	00.012	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.9000301	2.9158325	17.077	0	00.009	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.9033009	2.9191033	16.585	0	00.014	0.056	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.9069352	2.9227376	17.446	0	00.010	0.051	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.9109063	2.9267087	17.087	0	00.010	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.915603	2.9314054	16.653	0	00.012	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.9200486	2.935851	17.453	0	00.017	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.9239815	2.9397839	17.089	0	00.013	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.9283229	2.9441253	16.631	0	00.022	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2730.9325185	2.9483209	17.432	0	00.015	0.052	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2730.936537	2.9523394	17.052	0	00.018	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2730.9403611	2.9561635	16.611	0	00.022	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.6501852	8.6659876	19.658	0	00.035	0.063	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.6528356	8.668638	19.115	0	00.022	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.6553507	8.6711531	18.721	0	00.020	0.056	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.6578472	8.6736496	18.364	0	00.043	0.069	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.6607014	8.6765038	19.688	0	00.031	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.6639641	8.6797665	19.124	0	00.020	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.66714	8.6829424	18.756	0	00.019	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.670294	8.6860964	18.382	0	00.030	0.062	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.7195058	8.7353082	19.724	0	00.025	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.7234329	8.7392353	19.16	0	00.018	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.727309	8.7431114	18.766	0	00.016	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.7311771	8.7469795	18.404	0	00.038	0.066	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.7794352	8.7952376	19.613	0	00.039	0.066	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.7819526	8.797755	19.184	0	00.028	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.786912	8.8027144	18.972	0	00.213	0.219	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.789103	8.8049054	18.348	0	00.057	0.078	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.8213067	8.8371091	19.69	0	00.050	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.8335776	8.84938	19.106	0	00.022	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.836022	8.8518244	18.756	0	00.022	0.056	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.8378958	8.8536982	18.353	0	00.043	0.069	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.8462581	8.8620605	19.622	0	00.051	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.8481296	8.863932	19.198	0	00.032	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.8500185	8.8658209	18.773	0	00.024	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.8518276	8.86763	18.52	0	00.052	0.075	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.8957778	8.9115802	19.667	0	00.050	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.8994444	8.9152468	19.082	0	00.040	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.9059363	8.9217387	18.81	0	00.061	0.080	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.9081771	8.9239795	18.235	0	00.060	0.081	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2736.9114722	8.9272746	19.805	0	00.069	0.087	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2736.915412	8.9312144	19.108	0	00.046	0.068	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2736.9186493	8.9344517	18.771	0	00.048	0.071	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2736.9219352	8.9377376	18.354	0	00.074	0.091	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.6372106	9.653013	19.672	0	00.039	0.066	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.6399317	9.6557341	19.216	0	00.032	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.6424514	9.6582538	18.809	0	00.023	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.6449086	9.660711	18.521	0	00.057	0.078	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.6474745	9.6632769	19.735	0	00.036	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.6499074	9.6657098	19.148	0	00.034	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.6523785	9.6681809	18.748	0	00.024	0.057	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.6547975	9.6705999	18.465	0	00.040	0.067	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.705044	9.7208464	19.658	0	00.020	0.056	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.7111736	9.726976	19.171	0	00.022	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.7174363	9.7332387	18.833	0	00.013	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.7233657	9.7391681	18.522	0	00.029	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.7305741	9.7463765	19.731	0	00.026	0.059	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.7379919	9.7537943	19.176	0	00.018	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.7453449	9.7611473	18.865	0	00.013	0.053	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.7526574	9.7684598	18.478	0	00.021	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.8159873	9.8317897	19.788	0	00.059	0.079	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.8178507	9.8336531	19.276	0	00.040	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.8197384	9.8355408	18.859	0	00.037	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.8215521	9.8373545	18.605	0	00.054	0.076	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2737.8239803	9.8397827	19.785	0	00.050	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.8290394	9.8448418	19.217	0	00.028	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.8339456	9.849748	18.814	0	00.033	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.8360822	9.8518846	18.605	0	00.073	0.091	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2737.9062107	9.9220131	19.203	0	00.062	0.079	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2737.9124537	9.9282561	18.993	0	00.056	0.076	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2737.9197326	9.935535	18.864	0	00.123	0.134	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.6335752	10.6493776	19.861	0	00.074	0.091	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.6400787	10.6558811	19.291	0	00.019	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.6464352	10.6622376	18.985	0	00.016	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.6524132	10.6682156	18.741	0	00.034	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.660897	10.6766994	19.905	0	00.061	0.081	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.6646586	10.680461	19.404	0	00.071	0.087	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.6657315	10.6815339	18.979	0	00.046	0.069	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.6667743	10.6825767	18.72	0	00.066	0.085	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.7069502	10.7227526	19.843	0	00.030	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.7129294	10.7287318	19.349	0	00.019	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.7189815	10.7347839	18.995	0	00.017	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.7249132	10.7407156	18.698	0	00.026	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.7289664	10.7447688	19.898	0	00.051	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.7324826	10.748285	19.363	0	00.059	0.078	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.7335602	10.7493626	19.065	0	00.042	0.067	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.7346065	10.7504089	18.653	0	00.062	0.082	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.7794549	10.7952573	19.848	0	00.033	0.062	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.785412	10.8012144	19.365	0	00.020	0.054	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.7916319	10.8074343	18.995	0	00.020	0.055	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.7975521	10.8133545	18.759	0	00.023	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.8019201	10.8177225	19.889	0	00.037	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.8043391	10.8201415	19.433	0	00.036	0.062	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.8080984	10.8239008	18.679	0	00.048	0.072	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.8096377	10.8254401	18.985	0	00.042	0.067	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.8522755	10.8680779	19.901	0	00.029	0.060	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.8606238	10.8764262	19.326	0	00.031	0.059	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.8687836	10.884586	19.036	0	00.027	0.058	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.8760694	10.8918718	18.76	0	00.063	0.083	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2738.8824537	10.8982561	20.0	0	00.052	0.074	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2738.8856493	10.9014517	19.508	0	00.040	0.064	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2738.8917836	10.907586	19.117	0	00.046	0.069	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2738.8947651	10.9105675	18.712	0	00.054	0.076	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2739.6334965	11.6492989	19.077	0	00.095	0.108	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2739.6360035	11.6518059	18.994	0	00.124	0.135	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2739.6404768	11.6562792	20.091	0	00.065	0.084	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2739.6466516	11.662454	19.435	0	00.052	0.072	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2739.6526238	11.6684262	19.158	0	00.033	0.061	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2739.6585359	11.6743383	19.028	0	00.049	0.073	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2739.7140174	11.7298198	19.051	0	00.066	0.084	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2739.7332963	11.7490987	19.213	0	00.128	0.138	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2749.7289433	21.7447457	21.303	0	00.115	0.127	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2749.7350613	21.7508637	20.265	0	00.065	0.082	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2749.7437407	21.7595431	19.884	0	00.050	0.072	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2749.7499201	21.7657225	19.694	0	00.088	0.103	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2749.7541273	21.7699297	21.277	0	00.166	0.175	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2749.7559873	21.7717897	20.171	0	00.063	0.081	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2749.7578692	21.7736716	19.889	0	00.104	0.116	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2749.8012651	21.8170675	20.181	0	00.069	0.085	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2749.8076829	21.8234853	19.939	0	00.060	0.079	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2749.8136343	21.8294367	19.762	0	00.151	0.160	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2749.8195417	21.8353441	20.242	0	00.129	0.139	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2749.8212755	21.8370779	19.672	0	00.147	0.156	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2749.8230243	21.8388267	19.747	0	00.242	0.248	Unknown	days	MJD
Mt. Laguna	1m+Loral	B	2759.6854734	31.7012758	21.975	0	00.210	0.217	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2759.6915046	31.707307	21.053	0	00.116	0.126	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2759.6977523	31.7135547	20.423	0	00.063	0.082	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2759.709669	31.7254714	21.032	0	00.183	0.190	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2759.7114167	31.7272191	20.535	0	00.164	0.172	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2759.761838	31.7776404	20.951	0	00.092	0.105	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2759.7693356	31.785138	20.477	0	00.141	0.150	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2759.7781146	31.793917	19.913	0	00.121	0.132	Unknown	days	MJD
Mt. Laguna	1m+Loral	V	2759.787412	31.8032144	21.059	0	00.110	0.121	Unknown	days	MJD
Mt. Laguna	1m+Loral	R	2759.7963646	31.812167	20.717	0	00.139	0.148	Unknown	days	MJD
Mt. Laguna	1m+Loral	I	2759.8051563	31.8209587	20.19	0	00.188	0.196	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0373976	0.0532	12.63	0	00.016	0.026	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0376476	0.05345	12.624	0	00.002	0.020	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0381376	0.05394	12.622	0	00.006	0.021	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0386376	0.05444	12.628	0	00.004	0.021	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0391476	0.05495	12.641	0	00.009	0.022	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0393976	0.0552	12.651	0	00.008	0.022	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0396476	0.05545	12.648	0	00.009	0.022	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0399076	0.05571	12.646	0	00.008	0.022	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0401176	0.05592	12.628	0	00.010	0.022	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0404276	0.05623	12.664	0	00.001	0.020	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0406876	0.05649	12.673	0	00.004	0.021	Unknown	days	MJD
Kyoto (Many	observatories)	R	2728.0410376	0.05684	12.667	0	00.009	0.022	Unknown	days	MJD
