time	band	integration	mag	mag_limit	dmag	flux_density	dflux_denisty	instrument	time_unit	integration_unit	mag_unit	mag_type	flux_density_unit	time_frame	extinction_corrected	dtime	reference	dflux_density	flux_density_limit	aperture	date	date_unit	Unnamed: 17
1674.64	I	30.0	14.886	0	0.036	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1674.64	C_R	30.0	14.479	0	0.041	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1710.48	V	30.0	14.804	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1710.48	R	30.0	15.082	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1710.48	I	30.0	14.927	0	0.034	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1710.48	C_R	30.0	14.623	0	0.04	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1745.83	V	30.0	14.808	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1745.83	R	30.0	15.156	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1745.83	I	30.0	14.895	0	0.034	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1745.83	C_R	30.0	14.594	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1780.96	V	30.0	14.932	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1780.96	R	30.0	15.229	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1780.96	I	30.0	15.061	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1780.96	C_R	30.0	14.75	0	0.047	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1816.52	V	30.0	15.003	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1816.52	R	30.0	15.263	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1816.52	I	30.0	14.966	0	0.034	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1816.52	C_R	30.0	14.715	0	0.041	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1852.06	V	30.0	15.028	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1852.06	R	30.0	15.274	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1852.06	I	30.0	15.019	0	0.037	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1852.06	C_R	30.0	14.666	0	0.043	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1887.61	V	30.0	14.996	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1887.61	R	30.0	15.269	0	0.029	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1887.61	I	30.0	14.994	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1887.61	C_R	30.0	14.774	0	0.049	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1923.25	V	30.0	15.004	0	0.027	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1923.25	R	30.0	15.342	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1923.25	I	30.0	15.209	0	0.043	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1923.25	C_R	30.0	14.726	0	0.047	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1958.7	V	30.0	15.046	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1958.7	R	30.0	15.352	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1958.7	I	30.0	15.073	0	0.041	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1958.7	C_R	30.0	14.832	0	0.053	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1993.94	V	30.0	15.079	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1993.94	R	30.0	15.443	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1993.94	I	30.0	15.143	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
1993.94	C_R	30.0	14.882	0	0.047	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2029.29	V	30.0	15.176	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2029.29	R	30.0	15.333	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2029.29	I	30.0	15.197	0	0.044	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2029.29	C_R	30.0	14.889	0	0.055	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2064.93	V	30.0	15.157	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2064.93	R	30.0	15.457	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2064.93	I	30.0	15.182	0	0.036	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2064.93	C_R	30.0	14.954	0	0.048	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2100.88	V	30.0	15.188	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2100.88	R	30.0	15.455	0	0.031	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2100.88	I	30.0	15.371	0	0.047	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2100.88	C_R	30.0	14.925	0	0.052	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2136.02	V	30.0	15.222	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2136.02	R	30.0	15.403	0	0.029	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2136.02	I	30.0	15.268	0	0.042	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2136.02	C_R	30.0	14.965	0	0.052	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2171.37	V	30.0	15.294	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2171.37	R	30.0	15.477	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2171.37	I	30.0	15.338	0	0.044	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2171.37	C_R	30.0	14.858	0	0.048	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2224.64	V	150.0	15.229	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2224.64	R	150.0	15.516	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2224.64	I	150.0	15.33	0	0.031	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2224.64	C_R	150.0	14.985	0	0.035	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2401.79	V	150.0	15.379	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2401.79	R	150.0	15.68	0	0.027	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2401.79	I	150.0	15.479	0	0.034	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2401.79	C_R	150.0	15.139	0	0.041	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2667.83	V	300.0	15.549	0	0.023	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2667.83	R	300.0	15.884	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2667.83	I	300.0	15.593	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
2667.83	C_R	300.0	15.281	0	0.033	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3023.57	V	300.0	15.828	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3023.57	R	300.0	16.044	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3023.57	I	300.0	15.799	0	0.031	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3023.57	C_R	300.0	15.537	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3379.09	V	300.0	15.934	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3379.09	R	300.0	16.227	0	0.027	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3379.09	I	300.0	15.989	0	0.034	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3379.09	C_R	300.0	15.625	0	0.042	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3734.19	V	300.0	15.981	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3734.19	R	300.0	16.306	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3734.19	I	300.0	16.071	0	0.037	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3734.19	C_R	300.0	15.822	0	0.047	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4265.78	V	600.0	16.26	0	0.024	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4265.78	R	600.0	16.471	0	0.025	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4265.78	I	600.0	16.26	0	0.032	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4265.78	C_R	600.0	15.965	0	0.039	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4976.18	V	600.0	16.407	0	0.026	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4976.18	R	600.0	16.763	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4976.18	I	600.0	16.496	0	0.036	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
4976.18	C_R	600.0	16.151	0	0.046	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
5686.59	V	600.0	16.66	0	0.027	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
5686.59	R	600.0	16.93	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
5686.59	I	600.0	16.661	0	0.04	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
5686.59	C_R	600.0	16.322	0	0.05	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
6396.62	V	600.0	16.78	0	0.028	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
6396.62	R	600.0	17.046	0	0.03	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
6396.62	I	600.0	16.853	0	0.043	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
6396.62	C_R	600.0	16.635	0	0.064	NaN	NaN	RAPTOR-T	days	seconds	AB	apparent	NaN	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2009ApJ...691..495W/abstract	NaN	NaN	NaN	NaN	NaN	NaN
3.36	r	1000.0	22.30878025911659	0	0.0200597913119284	4.33	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.08	0.0	2.0	NaN	NaN	NaN
3.38	i	1000.0	22.06901560044258	0	0.0201062260140394	5.4	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.1	0.0	2.0	NaN	NaN	NaN
5.22	r	500.0	22.900815696297407	0	0.0389307802502915	2.51	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.09	0.0	2.0	NaN	NaN	NaN
5.23	i	500.0	22.74026752753523	0	0.0410415747503072	2.91	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.11	0.0	2.0	NaN	NaN	NaN
12.3	r	500.0	23.94432191740108	0	0.0565487606644859	0.96	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.05	0.0	2.0	NaN	NaN	NaN
12.3	i	500.0	23.640490697610105	0	0.0598437278213142	1.27	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.07	0.0	2.0	NaN	NaN	NaN
26.3	g	1080.0	25.7986268792935	0	0.0811182221945728	0.174	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.013	0.0	1.5	NaN	NaN	NaN
26.3	r	1080.0	24.92233848243375	0	0.0835181695967791	0.39	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.03	0.0	1.5	NaN	NaN	NaN
26.3	i	1080.0	24.22692070067256	0	0.0440163326253295	0.74	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.03	0.0	1.5	NaN	NaN	NaN
27.7	z	1080.0	23.80643375514844	0	0.1593741217993584	1.09	NaN	Gemini-N/GMOS	days	seconds	AB	NaN	microJy	observer	0.0	NaN	https://ui.adsabs.harvard.edu/abs/2010ApJ...725..625T/abstract	0.16	0.0	1.5	NaN	NaN	NaN
